
 
 ----------- 
 AdH Version 
 ----------- 
 Version 4.5 
 Compatible with Sedlib v1.3 
 
 --------------------- 
 AdH Build Information 
 --------------------- 
 SVN revision #  
 Build Date/Time: 2015.01.06 / 11:43:39 
 Built with DEBUG enabled 
 Built with XMS (*.dat) output file format 
 Built with STRUCTURES enabled 
 Built with Sedlib support enabled 
 Built with UMFPACK enabled 
 
 ------------------- 
 Runtime Information 
 ------------------- 
 AdH execution Date/Time: 2024.10.25 / 11:58:23 
 Launching AdH with project name: ADH_57_most Mesh 
 Launching AdH with run name: (unspecified) 
 AdH was launched with 1 processor 
alloc_adh :: allocating grid 
alloc_adh :: allocating physics 
--allocating 2d shallow water variables 
Successfully Initialized All ADH Variables 
ADH Binary Successfully Written 
 
adh_run_func :: tfinal = 2678400.000000  
Physics	Time	dt	Progress	Nonlinear Iteration	Linear Iterations	Max Resid Worst Node	Inc Max Worst Node	Nodes After Adaption 
HYD	8.86200000e+005	  3.000000e+002	%33.09	    1	0	41	13	   10553 
HYD	8.86500000e+005	  3.000000e+002	%33.10	    1	0	41	13	   10553 
HYD	8.86800000e+005	  3.000000e+002	%33.11	    1	0	10244	13	   10553 
HYD	8.87100000e+005	  3.000000e+002	%33.12	    1	0	41	13	   10553 
HYD	8.87400000e+005	  3.000000e+002	%33.13	    1	0	41	13	   10553 
HYD	8.87700000e+005	  3.000000e+002	%33.14	    1	0	41	13	   10553 
HYD	8.88000000e+005	  3.000000e+002	%33.15	    1	0	2118	13	   10553 
HYD	8.88300000e+005	  3.000000e+002	%33.17	    1	0	41	13	   10553 
HYD	8.88600000e+005	  3.000000e+002	%33.18	    1	0	41	13	   10553 
HYD	8.88900000e+005	  3.000000e+002	%33.19	    1	0	41	13	   10553 
HYD	8.89200000e+005	  3.000000e+002	%33.20	    1	0	41	13	   10553 
HYD	8.89500000e+005	  3.000000e+002	%33.21	    1	0	41	13	   10553 
HYD	8.89800000e+005	  3.000000e+002	%33.22	    1	0	41	13	   10553 
HYD	8.90100000e+005	  3.000000e+002	%33.23	    1	0	41	13	   10553 
HYD	8.90400000e+005	  3.000000e+002	%33.24	    1	0	41	13	   10553 
HYD	8.90700000e+005	  3.000000e+002	%33.25	    1	0	41	13	   10553 
HYD	8.91000000e+005	  3.000000e+002	%33.27	    1	0	41	13	   10553 
HYD	8.91300000e+005	  3.000000e+002	%33.28	    1	0	41	13	   10553 
HYD	8.91600000e+005	  3.000000e+002	%33.29	    1	0	41	13	   10553 
HYD	8.91900000e+005	  3.000000e+002	%33.30	    1	0	41	13	   10553 
HYD	8.92200000e+005	  3.000000e+002	%33.31	    1	0	41	13	   10553 
HYD	8.92500000e+005	  3.000000e+002	%33.32	    1	0	578	13	   10553 
HYD	8.92500000e+005	  3.000000e+002	%33.32	    2	0	8204	590	   10553 
HYD	8.92800000e+005	  3.000000e+002	%33.33	    1	0	41	13	   10553 
HYD	8.93100000e+005	  3.000000e+002	%33.34	    1	0	41	13	   10553 
HYD	8.93400000e+005	  3.000000e+002	%33.36	    1	0	667	13	   10553 
HYD	8.93700000e+005	  3.000000e+002	%33.37	    1	0	41	13	   10553 
HYD	8.94000000e+005	  3.000000e+002	%33.38	    1	0	41	13	   10553 
HYD	8.94300000e+005	  3.000000e+002	%33.39	    1	0	650	13	   10553 
HYD	8.94600000e+005	  3.000000e+002	%33.40	    1	0	41	13	   10553 
HYD	8.94900000e+005	  3.000000e+002	%33.41	    1	0	41	13	   10553 
HYD	8.95200000e+005	  3.000000e+002	%33.42	    1	0	41	13	   10553 
HYD	8.95500000e+005	  3.000000e+002	%33.43	    1	0	41	13	   10553 
HYD	8.95800000e+005	  3.000000e+002	%33.45	    1	0	41	13	   10553 
HYD	8.96100000e+005	  3.000000e+002	%33.46	    1	0	41	13	   10553 
HYD	8.96400000e+005	  3.000000e+002	%33.47	    1	0	41	13	   10553 
HYD	8.96700000e+005	  3.000000e+002	%33.48	    1	0	41	13	   10553 
HYD	8.97000000e+005	  3.000000e+002	%33.49	    1	0	41	13	   10553 
HYD	8.97300000e+005	  3.000000e+002	%33.50	    1	0	41	13	   10553 
HYD	8.97600000e+005	  3.000000e+002	%33.51	    1	0	41	13	   10553 
HYD	8.97900000e+005	  3.000000e+002	%33.52	    1	0	41	13	   10553 
HYD	8.98200000e+005	  3.000000e+002	%33.53	    1	0	642	13	   10553 
HYD	8.98500000e+005	  3.000000e+002	%33.55	    1	0	41	13	   10553 
HYD	8.98800000e+005	  3.000000e+002	%33.56	    1	0	41	13	   10553 
HYD	8.99100000e+005	  3.000000e+002	%33.57	    1	0	41	13	   10553 
HYD	8.99400000e+005	  3.000000e+002	%33.58	    1	0	41	13	   10553 
HYD	8.99700000e+005	  3.000000e+002	%33.59	    1	0	41	13	   10553 
HYD	9.00000000e+005	  3.000000e+002	%33.60	    1	0	41	13	   10553 
HYD	9.00300000e+005	  3.000000e+002	%33.61	    1	0	41	13	   10553 
HYD	9.00600000e+005	  3.000000e+002	%33.62	    1	0	41	13	   10553 
HYD	9.00900000e+005	  3.000000e+002	%33.64	    1	0	41	13	   10553 
HYD	9.01200000e+005	  3.000000e+002	%33.65	    1	0	41	13	   10553 
HYD	9.01500000e+005	  3.000000e+002	%33.66	    1	0	41	13	   10553 
HYD	9.01800000e+005	  3.000000e+002	%33.67	    1	0	41	13	   10553 
HYD	9.02100000e+005	  3.000000e+002	%33.68	    1	0	41	13	   10553 
HYD	9.02400000e+005	  3.000000e+002	%33.69	    1	0	41	13	   10553 
HYD	9.02700000e+005	  3.000000e+002	%33.70	    1	0	439	13	   10553 
HYD	9.03000000e+005	  3.000000e+002	%33.71	    1	0	41	13	   10553 
HYD	9.03300000e+005	  3.000000e+002	%33.73	    1	0	41	13	   10553 
HYD	9.03600000e+005	  3.000000e+002	%33.74	    1	0	41	13	   10553 
HYD	9.03900000e+005	  3.000000e+002	%33.75	    1	0	41	13	   10553 
HYD	9.04200000e+005	  3.000000e+002	%33.76	    1	0	41	13	   10553 
HYD	9.04500000e+005	  3.000000e+002	%33.77	    1	0	41	13	   10553 
HYD	9.04800000e+005	  3.000000e+002	%33.78	    1	0	41	13	   10553 
HYD	9.05100000e+005	  3.000000e+002	%33.79	    1	0	41	13	   10553 
HYD	9.05400000e+005	  3.000000e+002	%33.80	    1	0	41	13	   10553 
HYD	9.05700000e+005	  3.000000e+002	%33.81	    1	0	41	13	   10553 
HYD	9.06000000e+005	  3.000000e+002	%33.83	    1	0	41	13	   10553 
HYD	9.06300000e+005	  3.000000e+002	%33.84	    1	0	41	13	   10553 
HYD	9.06600000e+005	  3.000000e+002	%33.85	    1	0	41	13	   10553 
HYD	9.06900000e+005	  3.000000e+002	%33.86	    1	0	41	13	   10553 
HYD	9.07200000e+005	  3.000000e+002	%33.87	    1	0	634	13	   10553 
HYD	9.07500000e+005	  3.000000e+002	%33.88	    1	0	41	13	   10553 
HYD	9.07800000e+005	  3.000000e+002	%33.89	    1	0	41	13	   10553 
HYD	9.08100000e+005	  3.000000e+002	%33.90	    1	0	41	13	   10553 
HYD	9.08400000e+005	  3.000000e+002	%33.92	    1	0	41	13	   10553 
HYD	9.08700000e+005	  3.000000e+002	%33.93	    1	0	41	13	   10553 
HYD	9.09000000e+005	  3.000000e+002	%33.94	    1	0	41	13	   10553 
HYD	9.09300000e+005	  3.000000e+002	%33.95	    1	0	41	13	   10553 
HYD	9.09600000e+005	  3.000000e+002	%33.96	    1	0	41	13	   10553 
HYD	9.09900000e+005	  3.000000e+002	%33.97	    1	0	697	13	   10553 
HYD	9.10200000e+005	  3.000000e+002	%33.98	    1	0	41	13	   10553 
HYD	9.10500000e+005	  3.000000e+002	%33.99	    1	0	41	13	   10553 
HYD	9.10800000e+005	  3.000000e+002	%34.01	    1	0	41	13	   10553 
HYD	9.11100000e+005	  3.000000e+002	%34.02	    1	0	41	13	   10553 
HYD	9.11400000e+005	  3.000000e+002	%34.03	    1	0	41	13	   10553 
HYD	9.11700000e+005	  3.000000e+002	%34.04	    1	0	41	13	   10553 
HYD	9.12000000e+005	  3.000000e+002	%34.05	    1	0	41	13	   10553 
HYD	9.12300000e+005	  3.000000e+002	%34.06	    1	0	41	13	   10553 
HYD	9.12600000e+005	  3.000000e+002	%34.07	    1	0	41	13	   10553 
HYD	9.12900000e+005	  3.000000e+002	%34.08	    1	0	41	13	   10553 
HYD	9.13200000e+005	  3.000000e+002	%34.09	    1	0	41	13	   10553 
HYD	9.13500000e+005	  3.000000e+002	%34.11	    1	0	41	13	   10553 
HYD	9.13800000e+005	  3.000000e+002	%34.12	    1	0	41	13	   10553 
HYD	9.14100000e+005	  3.000000e+002	%34.13	    1	0	41	13	   10553 
HYD	9.14400000e+005	  3.000000e+002	%34.14	    1	0	41	13	   10553 
HYD	9.14700000e+005	  3.000000e+002	%34.15	    1	0	41	13	   10553 
HYD	9.15000000e+005	  3.000000e+002	%34.16	    1	0	41	13	   10553 
HYD	9.15300000e+005	  3.000000e+002	%34.17	    1	0	235	13	   10553 
HYD	9.15600000e+005	  3.000000e+002	%34.18	    1	0	41	13	   10553 
HYD	9.15900000e+005	  3.000000e+002	%34.20	    1	0	41	13	   10553 
HYD	9.16200000e+005	  3.000000e+002	%34.21	    1	0	41	13	   10553 
HYD	9.16500000e+005	  3.000000e+002	%34.22	    1	0	41	13	   10553 
HYD	9.16800000e+005	  3.000000e+002	%34.23	    1	0	41	13	   10553 
HYD	9.17100000e+005	  3.000000e+002	%34.24	    1	0	41	13	   10553 
HYD	9.17400000e+005	  3.000000e+002	%34.25	    1	0	418	13	   10553 
HYD	9.17400000e+005	  3.000000e+002	%34.25	    2	0	8557	419	   10553 
HYD	9.17700000e+005	  3.000000e+002	%34.26	    1	0	41	13	   10553 
HYD	9.18000000e+005	  3.000000e+002	%34.27	    1	0	41	13	   10553 
HYD	9.18300000e+005	  3.000000e+002	%34.29	    1	0	41	13	   10553 
HYD	9.18600000e+005	  3.000000e+002	%34.30	    1	0	41	13	   10553 
HYD	9.18900000e+005	  3.000000e+002	%34.31	    1	0	41	13	   10553 
HYD	9.19200000e+005	  3.000000e+002	%34.32	    1	0	41	13	   10553 
HYD	9.19500000e+005	  3.000000e+002	%34.33	    1	0	41	13	   10553 
HYD	9.19800000e+005	  3.000000e+002	%34.34	    1	0	41	13	   10553 
HYD	9.20100000e+005	  3.000000e+002	%34.35	    1	0	41	13	   10553 
HYD	9.20400000e+005	  3.000000e+002	%34.36	    1	0	41	13	   10553 
HYD	9.20700000e+005	  3.000000e+002	%34.38	    1	0	41	13	   10553 
HYD	9.21000000e+005	  3.000000e+002	%34.39	    1	0	41	13	   10553 
HYD	9.21300000e+005	  3.000000e+002	%34.40	    1	0	41	13	   10553 
HYD	9.21600000e+005	  3.000000e+002	%34.41	    1	0	41	13	   10553 
HYD	9.21900000e+005	  3.000000e+002	%34.42	    1	0	41	13	   10553 
HYD	9.22200000e+005	  3.000000e+002	%34.43	    1	0	567	13	   10553 
HYD	9.22500000e+005	  3.000000e+002	%34.44	    1	0	41	13	   10553 
HYD	9.22800000e+005	  3.000000e+002	%34.45	    1	0	41	13	   10553 
HYD	9.23100000e+005	  3.000000e+002	%34.46	    1	0	41	13	   10553 
HYD	9.23400000e+005	  3.000000e+002	%34.48	    1	0	41	13	   10553 
HYD	9.23700000e+005	  3.000000e+002	%34.49	    1	0	41	13	   10553 
HYD	9.24000000e+005	  3.000000e+002	%34.50	    1	0	41	13	   10553 
HYD	9.24300000e+005	  3.000000e+002	%34.51	    1	0	41	13	   10553 
HYD	9.24600000e+005	  3.000000e+002	%34.52	    1	0	41	13	   10553 
HYD	9.24900000e+005	  3.000000e+002	%34.53	    1	0	41	13	   10553 
HYD	9.25200000e+005	  3.000000e+002	%34.54	    1	0	41	13	   10553 
HYD	9.25500000e+005	  3.000000e+002	%34.55	    1	0	41	13	   10553 
HYD	9.25800000e+005	  3.000000e+002	%34.57	    1	0	41	13	   10553 
HYD	9.26100000e+005	  3.000000e+002	%34.58	    1	0	41	13	   10553 
HYD	9.26400000e+005	  3.000000e+002	%34.59	    1	0	41	13	   10553 
HYD	9.26700000e+005	  3.000000e+002	%34.60	    1	0	41	13	   10553 
HYD	9.27000000e+005	  3.000000e+002	%34.61	    1	0	41	13	   10553 
HYD	9.27300000e+005	  3.000000e+002	%34.62	    1	0	41	13	   10553 
HYD	9.27600000e+005	  3.000000e+002	%34.63	    1	0	41	13	   10553 
HYD	9.27900000e+005	  3.000000e+002	%34.64	    1	0	41	13	   10553 
HYD	9.28200000e+005	  3.000000e+002	%34.66	    1	0	41	13	   10553 
HYD	9.28500000e+005	  3.000000e+002	%34.67	    1	0	41	13	   10553 
HYD	9.28800000e+005	  3.000000e+002	%34.68	    1	0	41	13	   10553 
HYD	9.29100000e+005	  3.000000e+002	%34.69	    1	0	41	13	   10553 
HYD	9.29400000e+005	  3.000000e+002	%34.70	    1	0	41	13	   10553 
HYD	9.29700000e+005	  3.000000e+002	%34.71	    1	0	41	13	   10553 
HYD	9.30000000e+005	  3.000000e+002	%34.72	    1	0	41	13	   10553 
HYD	9.30300000e+005	  3.000000e+002	%34.73	    1	0	41	13	   10553 
HYD	9.30600000e+005	  3.000000e+002	%34.74	    1	0	41	13	   10553 
HYD	9.30900000e+005	  3.000000e+002	%34.76	    1	0	41	13	   10553 
HYD	9.31200000e+005	  3.000000e+002	%34.77	    1	0	41	13	   10553 
HYD	9.31500000e+005	  3.000000e+002	%34.78	    1	0	41	13	   10553 
HYD	9.31800000e+005	  3.000000e+002	%34.79	    1	0	41	13	   10553 
HYD	9.32100000e+005	  3.000000e+002	%34.80	    1	0	41	13	   10553 
HYD	9.32400000e+005	  3.000000e+002	%34.81	    1	0	41	13	   10553 
HYD	9.32700000e+005	  3.000000e+002	%34.82	    1	0	651	13	   10553 
HYD	9.33000000e+005	  3.000000e+002	%34.83	    1	0	41	13	   10553 
HYD	9.33300000e+005	  3.000000e+002	%34.85	    1	0	41	13	   10553 
HYD	9.33600000e+005	  3.000000e+002	%34.86	    1	0	41	13	   10553 
HYD	9.33900000e+005	  3.000000e+002	%34.87	    1	0	41	13	   10553 
HYD	9.34200000e+005	  3.000000e+002	%34.88	    1	0	41	13	   10553 
HYD	9.34500000e+005	  3.000000e+002	%34.89	    1	0	707	13	   10553 
HYD	9.34800000e+005	  3.000000e+002	%34.90	    1	0	41	13	   10553 
HYD	9.35100000e+005	  3.000000e+002	%34.91	    1	0	41	13	   10553 
HYD	9.35400000e+005	  3.000000e+002	%34.92	    1	0	41	13	   10553 
HYD	9.35700000e+005	  3.000000e+002	%34.94	    1	0	41	13	   10553 
HYD	9.36000000e+005	  3.000000e+002	%34.95	    1	0	10075	13	   10553 
HYD	9.36300000e+005	  3.000000e+002	%34.96	    1	0	41	13	   10553 
HYD	9.36600000e+005	  3.000000e+002	%34.97	    1	0	41	13	   10553 
HYD	9.36900000e+005	  3.000000e+002	%34.98	    1	0	41	13	   10553 
HYD	9.37200000e+005	  3.000000e+002	%34.99	    1	0	41	13	   10553 
HYD	9.37500000e+005	  3.000000e+002	%35.00	    1	0	41	13	   10553 
HYD	9.37800000e+005	  3.000000e+002	%35.01	    1	0	41	13	   10553 
HYD	9.38100000e+005	  3.000000e+002	%35.02	    1	0	41	13	   10553 
HYD	9.38400000e+005	  3.000000e+002	%35.04	    1	0	41	13	   10553 
HYD	9.38700000e+005	  3.000000e+002	%35.05	    1	0	41	13	   10553 
HYD	9.39000000e+005	  3.000000e+002	%35.06	    1	0	41	13	   10553 
HYD	9.39300000e+005	  3.000000e+002	%35.07	    1	0	688	13	   10553 
HYD	9.39600000e+005	  3.000000e+002	%35.08	    1	0	41	13	   10553 
HYD	9.39900000e+005	  3.000000e+002	%35.09	    1	0	41	13	   10553 
HYD	9.40200000e+005	  3.000000e+002	%35.10	    1	0	41	13	   10553 
HYD	9.40500000e+005	  3.000000e+002	%35.11	    1	0	41	13	   10553 
HYD	9.40800000e+005	  3.000000e+002	%35.13	    1	0	41	13	   10553 
HYD	9.41100000e+005	  3.000000e+002	%35.14	    1	0	41	13	   10553 
HYD	9.41400000e+005	  3.000000e+002	%35.15	    1	0	41	13	   10553 
HYD	9.41700000e+005	  3.000000e+002	%35.16	    1	0	41	13	   10553 
HYD	9.42000000e+005	  3.000000e+002	%35.17	    1	0	41	13	   10553 
HYD	9.42300000e+005	  3.000000e+002	%35.18	    1	0	41	13	   10553 
HYD	9.42600000e+005	  3.000000e+002	%35.19	    1	0	41	13	   10553 
HYD	9.42900000e+005	  3.000000e+002	%35.20	    1	0	41	13	   10553 
HYD	9.43200000e+005	  3.000000e+002	%35.22	    1	0	41	13	   10553 
HYD	9.43500000e+005	  3.000000e+002	%35.23	    1	0	41	13	   10553 
HYD	9.43800000e+005	  3.000000e+002	%35.24	    1	0	41	13	   10553 
HYD	9.44100000e+005	  3.000000e+002	%35.25	    1	0	41	13	   10553 
HYD	9.44400000e+005	  3.000000e+002	%35.26	    1	0	41	13	   10553 
HYD	9.44700000e+005	  3.000000e+002	%35.27	    1	0	41	13	   10553 
HYD	9.45000000e+005	  3.000000e+002	%35.28	    1	0	41	13	   10553 
HYD	9.45300000e+005	  3.000000e+002	%35.29	    1	0	41	13	   10553 
HYD	9.45600000e+005	  3.000000e+002	%35.30	    1	0	41	13	   10553 
HYD	9.45900000e+005	  3.000000e+002	%35.32	    1	0	41	13	   10553 
HYD	9.46200000e+005	  3.000000e+002	%35.33	    1	0	413	13	   10553 
HYD	9.46500000e+005	  3.000000e+002	%35.34	    1	0	41	13	   10553 
HYD	9.46800000e+005	  3.000000e+002	%35.35	    1	0	41	13	   10553 
HYD	9.47100000e+005	  3.000000e+002	%35.36	    1	0	41	13	   10553 
HYD	9.47400000e+005	  3.000000e+002	%35.37	    1	0	697	13	   10553 
HYD	9.47700000e+005	  3.000000e+002	%35.38	    1	0	41	13	   10553 
HYD	9.48000000e+005	  3.000000e+002	%35.39	    1	0	41	13	   10553 
HYD	9.48300000e+005	  3.000000e+002	%35.41	    1	0	41	13	   10553 
HYD	9.48600000e+005	  3.000000e+002	%35.42	    1	0	328	13	   10553 
HYD	9.48900000e+005	  3.000000e+002	%35.43	    1	0	417	13	   10553 
HYD	9.49200000e+005	  3.000000e+002	%35.44	    1	0	41	13	   10553 
HYD	9.49500000e+005	  3.000000e+002	%35.45	    1	0	41	13	   10553 
HYD	9.49800000e+005	  3.000000e+002	%35.46	    1	0	41	13	   10553 
HYD	9.50100000e+005	  3.000000e+002	%35.47	    1	0	41	13	   10553 
HYD	9.50400000e+005	  3.000000e+002	%35.48	    1	0	164	13	   10553 
HYD	9.50700000e+005	  3.000000e+002	%35.50	    1	0	41	13	   10553 
HYD	9.51000000e+005	  3.000000e+002	%35.51	    1	0	41	13	   10553 
HYD	9.51300000e+005	  3.000000e+002	%35.52	    1	0	377	13	   10553 
HYD	9.51300000e+005	  3.000000e+002	%35.52	    2	0	8715	2	   10553 
HYD	9.51600000e+005	  3.000000e+002	%35.53	    1	0	41	13	   10553 
HYD	9.51900000e+005	  3.000000e+002	%35.54	    1	0	41	13	   10553 
HYD	9.52200000e+005	  3.000000e+002	%35.55	    1	0	41	13	   10553 
HYD	9.52500000e+005	  3.000000e+002	%35.56	    1	0	41	13	   10553 
HYD	9.52800000e+005	  3.000000e+002	%35.57	    1	0	41	13	   10553 
HYD	9.53100000e+005	  3.000000e+002	%35.58	    1	0	41	13	   10553 
HYD	9.53400000e+005	  3.000000e+002	%35.60	    1	0	41	13	   10553 
HYD	9.53700000e+005	  3.000000e+002	%35.61	    1	0	41	13	   10553 
HYD	9.54000000e+005	  3.000000e+002	%35.62	    1	0	142	13	   10553 
HYD	9.54300000e+005	  3.000000e+002	%35.63	    1	0	41	13	   10553 
HYD	9.54600000e+005	  3.000000e+002	%35.64	    1	0	41	13	   10553 
HYD	9.54900000e+005	  3.000000e+002	%35.65	    1	0	41	13	   10553 
HYD	9.55200000e+005	  3.000000e+002	%35.66	    1	0	41	13	   10553 
HYD	9.55500000e+005	  3.000000e+002	%35.67	    1	0	41	13	   10553 
HYD	9.55800000e+005	  3.000000e+002	%35.69	    1	0	41	13	   10553 
HYD	9.56100000e+005	  3.000000e+002	%35.70	    1	0	41	13	   10553 
HYD	9.56400000e+005	  3.000000e+002	%35.71	    1	0	41	13	   10553 
HYD	9.56700000e+005	  3.000000e+002	%35.72	    1	0	41	13	   10553 
HYD	9.57000000e+005	  3.000000e+002	%35.73	    1	0	41	13	   10553 
HYD	9.57300000e+005	  3.000000e+002	%35.74	    1	0	41	13	   10553 
HYD	9.57600000e+005	  3.000000e+002	%35.75	    1	0	41	13	   10553 
HYD	9.57900000e+005	  3.000000e+002	%35.76	    1	0	41	13	   10553 
HYD	9.58200000e+005	  3.000000e+002	%35.78	    1	0	41	13	   10553 
HYD	9.58500000e+005	  3.000000e+002	%35.79	    1	0	41	13	   10553 
HYD	9.58800000e+005	  3.000000e+002	%35.80	    1	0	41	13	   10553 
HYD	9.59100000e+005	  3.000000e+002	%35.81	    1	0	41	13	   10553 
HYD	9.59400000e+005	  3.000000e+002	%35.82	    1	0	41	13	   10553 
HYD	9.59700000e+005	  3.000000e+002	%35.83	    1	0	41	13	   10553 
HYD	9.60000000e+005	  3.000000e+002	%35.84	    1	0	41	13	   10553 
HYD	9.60300000e+005	  3.000000e+002	%35.85	    1	0	41	13	   10553 
HYD	9.60600000e+005	  3.000000e+002	%35.86	    1	0	41	13	   10553 
HYD	9.60900000e+005	  3.000000e+002	%35.88	    1	0	41	13	   10553 
HYD	9.61200000e+005	  3.000000e+002	%35.89	    1	0	41	13	   10553 
HYD	9.61500000e+005	  3.000000e+002	%35.90	    1	0	41	13	   10553 
HYD	9.61800000e+005	  3.000000e+002	%35.91	    1	0	41	13	   10553 
HYD	9.62100000e+005	  3.000000e+002	%35.92	    1	0	41	13	   10553 
HYD	9.62400000e+005	  3.000000e+002	%35.93	    1	0	41	13	   10553 
HYD	9.62700000e+005	  3.000000e+002	%35.94	    1	0	41	13	   10553 
HYD	9.63000000e+005	  3.000000e+002	%35.95	    1	0	41	13	   10553 
HYD	9.63300000e+005	  3.000000e+002	%35.97	    1	0	41	13	   10553 
HYD	9.63600000e+005	  3.000000e+002	%35.98	    1	0	41	13	   10553 
HYD	9.63900000e+005	  3.000000e+002	%35.99	    1	0	41	13	   10553 
HYD	9.64200000e+005	  3.000000e+002	%36.00	    1	0	10356	13	   10553 
HYD	9.64500000e+005	  3.000000e+002	%36.01	    1	0	41	13	   10553 
HYD	9.64800000e+005	  3.000000e+002	%36.02	    1	0	41	13	   10553 
HYD	9.65100000e+005	  3.000000e+002	%36.03	    1	0	41	13	   10553 
HYD	9.65400000e+005	  3.000000e+002	%36.04	    1	0	41	13	   10553 
HYD	9.65700000e+005	  3.000000e+002	%36.06	    1	0	41	13	   10553 
HYD	9.66000000e+005	  3.000000e+002	%36.07	    1	0	41	13	   10553 
HYD	9.66300000e+005	  3.000000e+002	%36.08	    1	0	10305	13	   10553 
HYD	9.66600000e+005	  3.000000e+002	%36.09	    1	0	41	13	   10553 
HYD	9.66900000e+005	  3.000000e+002	%36.10	    1	0	10076	13	   10553 
HYD	9.67200000e+005	  3.000000e+002	%36.11	    1	0	41	13	   10553 
HYD	9.67500000e+005	  3.000000e+002	%36.12	    1	0	41	13	   10553 
HYD	9.67800000e+005	  3.000000e+002	%36.13	    1	0	41	13	   10553 
HYD	9.68100000e+005	  3.000000e+002	%36.14	    1	0	41	13	   10553 
HYD	9.68400000e+005	  3.000000e+002	%36.16	    1	0	41	13	   10553 
HYD	9.68700000e+005	  3.000000e+002	%36.17	    1	0	659	13	   10553 
HYD	9.69000000e+005	  3.000000e+002	%36.18	    1	0	41	13	   10553 
HYD	9.69300000e+005	  3.000000e+002	%36.19	    1	0	41	13	   10553 
HYD	9.69600000e+005	  3.000000e+002	%36.20	    1	0	41	13	   10553 
HYD	9.69900000e+005	  3.000000e+002	%36.21	    1	0	41	13	   10553 
HYD	9.70200000e+005	  3.000000e+002	%36.22	    1	0	41	13	   10553 
HYD	9.70500000e+005	  3.000000e+002	%36.23	    1	0	41	13	   10553 
HYD	9.70800000e+005	  3.000000e+002	%36.25	    1	0	2124	13	   10553 
HYD	9.71100000e+005	  3.000000e+002	%36.26	    1	0	41	13	   10553 
HYD	9.71400000e+005	  3.000000e+002	%36.27	    1	0	41	13	   10553 
HYD	9.71700000e+005	  3.000000e+002	%36.28	    1	0	41	13	   10553 
HYD	9.72000000e+005	  3.000000e+002	%36.29	    1	0	41	13	   10553 
HYD	9.72300000e+005	  3.000000e+002	%36.30	    1	0	41	13	   10553 
HYD	9.72600000e+005	  3.000000e+002	%36.31	    1	0	41	13	   10553 
HYD	9.72900000e+005	  3.000000e+002	%36.32	    1	0	41	13	   10553 
HYD	9.73200000e+005	  3.000000e+002	%36.34	    1	0	41	13	   10553 
HYD	9.73500000e+005	  3.000000e+002	%36.35	    1	0	41	13	   10553 
HYD	9.73800000e+005	  3.000000e+002	%36.36	    1	0	41	13	   10553 
HYD	9.74100000e+005	  3.000000e+002	%36.37	    1	0	41	13	   10553 
HYD	9.74400000e+005	  3.000000e+002	%36.38	    1	0	10031	13	   10553 
HYD	9.74700000e+005	  3.000000e+002	%36.39	    1	0	41	13	   10553 
HYD	9.75000000e+005	  3.000000e+002	%36.40	    1	0	41	13	   10553 
HYD	9.75300000e+005	  3.000000e+002	%36.41	    1	0	41	13	   10553 
HYD	9.75600000e+005	  3.000000e+002	%36.42	    1	0	41	13	   10553 
HYD	9.75900000e+005	  3.000000e+002	%36.44	    1	0	41	13	   10553 
HYD	9.76200000e+005	  3.000000e+002	%36.45	    1	0	41	13	   10553 
HYD	9.76500000e+005	  3.000000e+002	%36.46	    1	0	41	13	   10553 
HYD	9.76800000e+005	  3.000000e+002	%36.47	    1	0	41	13	   10553 
HYD	9.77100000e+005	  3.000000e+002	%36.48	    1	0	41	13	   10553 
HYD	9.77400000e+005	  3.000000e+002	%36.49	    1	0	41	13	   10553 
HYD	9.77700000e+005	  3.000000e+002	%36.50	    1	0	41	13	   10553 
HYD	9.78000000e+005	  3.000000e+002	%36.51	    1	0	41	13	   10553 
HYD	9.78300000e+005	  3.000000e+002	%36.53	    1	0	41	13	   10553 
HYD	9.78600000e+005	  3.000000e+002	%36.54	    1	0	41	13	   10553 
HYD	9.78900000e+005	  3.000000e+002	%36.55	    1	0	41	13	   10553 
HYD	9.79200000e+005	  3.000000e+002	%36.56	    1	0	365	13	   10553 
HYD	9.79500000e+005	  3.000000e+002	%36.57	    1	0	41	13	   10553 
HYD	9.79800000e+005	  3.000000e+002	%36.58	    1	0	41	13	   10553 
HYD	9.80100000e+005	  3.000000e+002	%36.59	    1	0	41	13	   10553 
HYD	9.80400000e+005	  3.000000e+002	%36.60	    1	0	41	13	   10553 
HYD	9.80700000e+005	  3.000000e+002	%36.62	    1	0	41	13	   10553 
HYD	9.81000000e+005	  3.000000e+002	%36.63	    1	0	41	13	   10553 
HYD	9.81300000e+005	  3.000000e+002	%36.64	    1	0	41	13	   10553 
HYD	9.81600000e+005	  3.000000e+002	%36.65	    1	0	41	13	   10553 
HYD	9.81900000e+005	  3.000000e+002	%36.66	    1	0	41	13	   10553 
HYD	9.82200000e+005	  3.000000e+002	%36.67	    1	0	41	13	   10553 
HYD	9.82500000e+005	  3.000000e+002	%36.68	    1	0	41	13	   10553 
HYD	9.82800000e+005	  3.000000e+002	%36.69	    1	0	41	13	   10553 
HYD	9.83100000e+005	  3.000000e+002	%36.70	    1	0	41	13	   10553 
HYD	9.83400000e+005	  3.000000e+002	%36.72	    1	0	41	13	   10553 
HYD	9.83700000e+005	  3.000000e+002	%36.73	    1	0	41	13	   10553 
